,GameId,Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,StartTime,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore,longitude,latitude
1784,2020R1603,2020,R16,6/9/2020,25.6,16.4,0.0,Gabba,3:35 pm,"5,011",Geelong,6.2,12.3,14.4,17.6,108,Essendon,1.2,2.4,3.8,5.12,42,145.6925,-36.2155
1785,2020R1604,2020,R16,6/9/2020,22.7,17.4,0.0,Carrara,6:10 pm,532,Western Bulldogs,0.3,3.8,4.1,6.13,49,West Coast,4.1,4.2,5.3,7.5,47,153.35075,-28.00514
1786,2020R1605,2020,R16,7/9/2020,28.6,20.7,6.0,Cazaly's Stadium,7:10 pm,"3,279",Melbourne,0.1,1.3,2.4,4.9,33,Fremantle,1.6,1.9,4.9,6.11,47,153.09184,-30.32405
1787,2020R1606,2020,R16,8/9/2020,16.8,15.0,0.0,Adelaide Oval,5:10 pm,"12,436",Adelaide,3.3,3.7,8.7,8.11,59,Greater Western Sydney,1.1,3.3,6.3,7.5,47,138.54396,-34.9017
1788,2020R1607,2020,R16,8/9/2020,23.3,16.0,0.0,Carrara,8:10 pm,"1,580",Carlton,0.4,4.4,6.9,8.9,57,Sydney,3.0,7.2,8.3,8.4,52,153.35075,-28.00514
1789,2020R1608,2020,R16,9/9/2020,24.9,14.1,0.0,Gabba,7:10 pm,"11,292",Brisbane Lions,5.4,8.6,11.1,13.1,88,Gold Coast,1.0,4.3,5.5,6.7,43,145.6925,-36.2155
1790,2020R1701,2020,R17,10/9/2020,20.9,13.4,0.0,Gabba,7:10 pm,"1,925",St Kilda,3.5,3.5,3.9,6.14,50,West Coast,2.1,5.6,5.9,9.11,65,145.6925,-36.2155
1791,2020R1702,2020,R17,11/9/2020,21.4,14.7,12.0,Carrara,7:50 pm,"7,061",Geelong,0.3,1.4,1.5,4.7,31,Richmond,2.5,3.5,5.13,7.15,57,153.35075,-28.00514
1792,2020R1703,2020,R17,12/9/2020,22.5,15.5,0.2,Carrara,2:10 pm,308,North Melbourne,1.0,2.2,3.4,5.5,35,Fremantle,3.3,7.4,11.6,15.9,99,153.35075,-28.00514
1793,2020R1704,2020,R17,12/9/2020,23.7,16.1,0.0,Adelaide Oval,4:35 pm,"17,482",Port Adelaide,1.2,6.7,7.13,11.13,79,Essendon,2.1,2.3,3.3,4.5,29,138.54396,-34.9017
1794,2020R1705,2020,R17,12/9/2020,24.3,12.6,0.2,Gabba,7:40 pm,"1,204",Greater Western Sydney,2.3,7.5,10.7,11.8,74,Melbourne,5.2,7.5,9.6,12.7,79,145.6925,-36.2155
1795,2020R1706,2020,R17,13/9/2020,22.4,15.0,7.8,Carrara,1:05 pm,"2,735",Carlton,0.2,1.3,4.5,8.8,56,Adelaide,5.3,8.5,8.8,10.12,72,153.35075,-28.00514
1796,2020R1707,2020,R17,13/9/2020,15.4,9.7,9.2,Adelaide Oval,3:05 pm,"2,625",Hawthorn,1.1,1.2,5.3,6.4,40,Western Bulldogs,4.1,7.6,9.7,11.1,76,138.54396,-34.9017
1797,2020R1708,2020,R17,13/9/2020,26.1,19.4,1.6,Cazaly's Stadium,6:10 pm,"3,700",Sydney,2.0,2.0,3.3,6.5,41,Brisbane Lions,1.1,3.3,5.4,11.7,73,153.09184,-30.32405
1798,2020R1709,2020,R17,14/9/2020,28.1,14.0,0.8,Gabba,7:10 pm,"2,896",Collingwood,2.2,4.5,7.5,10.8,68,Gold Coast,3.1,3.5,5.6,6.1,46,145.6925,-36.2155
1799,2020R1801,2020,R18,17/9/2020,23.4,14.9,0.0,Carrara,7:10 pm,724,North Melbourne,2.4,2.6,3.1,4.1,34,West Coast,0.0,3.1,4.4,7.7,49,153.35075,-28.00514
1800,2020R1802,2020,R18,18/9/2020,26.3,16.1,0.0,Gabba,7:50 pm,"1,528",St Kilda,3.3,5.5,8.9,12.1,82,Greater Western Sydney,1.5,3.8,3.1,3.12,30,145.6925,-36.2155
1801,2020R1803,2020,R18,19/9/2020,23.4,17.3,18.4,Carrara,2:10 pm,"2,175",Essendon,2.0,2.2,3.3,7.7,49,Melbourne,1.4,6.6,7.7,10.8,68,153.35075,-28.00514
1802,2020R1804,2020,R18,19/9/2020,25.1,17.6,0.0,Adelaide Oval,4:40 pm,"17,710",Adelaide,2.2,2.4,3.5,4.9,33,Richmond,3.0,5.0,9.5,12.5,77,138.54396,-34.9017
1803,2020R1805,2020,R18,19/9/2020,25.6,16.4,0.4,Gabba,7:40 pm,"14,563",Brisbane Lions,3.2,8.5,9.7,11.12,78,Carlton,4.0,4.1,6.1,10.1,61,145.6925,-36.2155
1804,2020R1806,2020,R18,20/9/2020,27.5,14.0,0.0,Adelaide Oval,12:35 pm,"2,136",Hawthorn,7.1,9.3,13.6,17.6,108,Gold Coast,1.1,3.5,5.5,8.9,57,138.54396,-34.9017
1805,2020R1807,2020,R18,20/9/2020,24.8,18.5,0.0,Carrara,3:35 pm,"2,798",Sydney,5.4,5.8,7.9,9.9,63,Geelong,4.1,4.3,7.7,10.9,69,153.35075,-28.00514
1806,2020R1808,2020,R18,20/9/2020,29.6,21.1,0.2,Cazaly's Stadium,6:10 pm,"3,114",Fremantle,2.2,5.4,6.5,6.8,44,Western Bulldogs,2.3,7.4,8.8,11.8,74,153.09184,-30.32405
1807,2020R1809,2020,R18,21/9/2020,29.7,17.0,0.0,Gabba,7:15 pm,"5,424",Collingwood,2.0,4.0,6.1,7.3,45,Port Adelaide,2.2,5.3,8.7,9.7,61,145.6925,-36.2155
1808,2020QF01,2020,QF,1/10/2020,24.6,6.3,1.6,Adelaide Oval,7:10 pm,"22,755",Port Adelaide,2.1,4.2,7.4,9.4,58,Geelong,1.4,3.7,4.8,5.12,42,138.54396,-34.9017
1809,2020QF02,2020,QF,2/10/2020,29.0,15.5,0.0,Gabba,7:50 pm,"22,104",Brisbane Lions,3.1,7.2,9.6,10.9,69,Richmond,4.1,5.1,6.3,8.6,54,145.6925,-36.2155
1810,2020EF01,2020,EF,3/10/2020,27.6,16.6,0.0,Gabba,4:40 pm,"10,561",St Kilda,2.2,5.4,9.6,10.7,67,Western Bulldogs,3.1,4.3,5.6,9.1,64,145.6925,-36.2155
1811,2020EF02,2020,EF,3/10/2020,17.6,6.6,2.8,Perth Stadium,6:10 pm,"32,865",West Coast,1.2,5.4,7.6,11.9,75,Collingwood,4.0,6.1,9.4,12.4,76,115.79031,-31.94699
1812,2020SF01,2020,SF,9/10/2020,28.3,16.7,0.0,Carrara,6:50 pm,"13,778",Richmond,5.1,9.1,10.4,12.8,80,St Kilda,2.2,3.6,5.11,6.13,49,153.35075,-28.00514
1813,2020SF02,2020,SF,10/10/2020,28.2,14.7,0.0,Gabba,6:40 pm,"21,396",Geelong,4.4,9.6,9.8,15.1,100,Collingwood,1.0,1.0,1.1,5.2,32,145.6925,-36.2155
1814,2020PF01,2020,PF,16/10/2020,20.4,14.6,0.2,Adelaide Oval,7:20 pm,"24,292",Port Adelaide,2.3,3.3,4.4,6.4,40,Richmond,2.1,3.3,4.6,6.1,46,138.54396,-34.9017
1815,2020PF02,2020,PF,17/10/2020,28.1,16.9,0.0,Gabba,6:40 pm,"29,121",Brisbane Lions,2.0,4.3,5.5,6.6,42,Geelong,2.5,4.8,7.11,11.16,82,145.6925,-36.2155
1816,2020GF01,2020,GF,24/10/2020,26.8,21.6,0.4,Gabba,6:30 pm,"29,707",Richmond,2.1,3.2,7.4,12.9,81,Geelong,2.2,5.5,6.8,7.8,50,145.6925,-36.2155
1817,2021R0101,2021,R1,18/3/2021,26.3,13.1,0.0,M.C.G.,7:25 pm,"49,218",Richmond,3.3,8.5,10.8,15.15,105,Carlton,3.2,6.6,8.12,11.14,80,144.983032,-37.818439
1818,2021R0102,2021,R1,19/3/2021,26.9,13.1,0.0,M.C.G.,7:50 pm,"46,051",Collingwood,1.2,4.6,5.7,7.11,53,Western Bulldogs,3.2,6.5,9.7,10.9,69,144.983032,-37.818439
1819,2021R0103,2021,R1,20/3/2021,25.2,14.4,0.0,M.C.G.,1:45 pm,"21,365",Melbourne,4.4,7.6,9.8,11.14,80,Fremantle,0.4,3.8,6.9,8.1,58,144.983032,-37.818439
1820,2021R0104,2021,R1,20/3/2021,32.5,19.4,0.0,Adelaide Oval,4:05 pm,"26,985",Adelaide,4.4,11.7,13.9,15.13,103,Geelong,2.3,5.5,10.8,13.13,91,138.54396,-34.9017
1821,2021R0105,2021,R1,20/3/2021,25.2,14.4,0.0,Docklands,7:25 pm,"25,128",Essendon,2.4,10.6,11.1,13.13,91,Hawthorn,3.1,4.3,12.3,14.8,92,144.94846,-37.81835
1822,2021R0106,2021,R1,20/3/2021,28.6,21.9,20.8,Gabba,6:45 pm,"22,762",Brisbane Lions,3.3,8.4,10.7,14.1,94,Sydney,2.4,8.4,17.6,19.11,125,145.6925,-36.2155
1823,2021R0107,2021,R1,21/3/2021,20.5,16.4,3.2,Docklands,1:10 pm,"13,050",North Melbourne,2.4,3.6,5.8,9.11,65,Port Adelaide,2.2,10.4,14.8,17.15,117,144.94846,-37.81835
1824,2021R0108,2021,R1,21/3/2021,20.4,19.2,114.4,Sydney Showground,3:20 pm,"5,014",Greater Western Sydney,2.3,4.5,8.9,11.12,78,St Kilda,1.2,5.6,9.6,13.8,86,151.18964,-33.70497
1825,2021R0109,2021,R1,21/3/2021,37.6,16.2,0.0,Perth Stadium,3:10 pm,"38,493",West Coast,3.3,5.4,7.7,12.11,83,Gold Coast,2.4,4.5,7.8,8.1,58,115.79031,-31.94699
1826,2021R0201,2021,R2,25/3/2021,20.5,14.7,3.8,M.C.G.,7:20 pm,"51,723",Carlton,3.2,8.3,12.4,13.7,85,Collingwood,6.2,11.5,13.7,16.1,106,144.983032,-37.818439
1827,2021R0202,2021,R2,26/3/2021,22.3,11.2,0.4,Kardinia Park,7:50 pm,"20,070",Geelong,5.3,8.5,11.8,12.9,81,Brisbane Lions,2.5,4.9,7.11,11.14,80,117.797531,-22.69459
1828,2021R0203,2021,R2,27/3/2021,27.8,17.2,0.0,S.C.G.,1:45 pm,"23,946",Sydney,4.1,9.6,15.11,18.13,121,Adelaide,3.2,4.6,6.14,11.22,88,149.11195,-35.24852
1829,2021R0204,2021,R2,27/3/2021,20.8,15.9,3.8,Adelaide Oval,4:05 pm,"29,978",Port Adelaide,6.1,11.6,15.1,18.11,119,Essendon,1.4,4.7,6.8,9.11,65,138.54396,-34.9017
1830,2021R0205,2021,R2,27/3/2021,21.7,13.5,4.2,Docklands,7:25 pm,"25,903",St Kilda,3.2,6.3,8.4,11.7,73,Melbourne,3.4,6.7,9.13,12.19,91,144.94846,-37.81835
1831,2021R0206,2021,R2,27/3/2021,29.8,20.0,0.0,Carrara,7:10 pm,"6,661",Gold Coast,3.4,9.6,11.1,14.14,98,North Melbourne,1.2,2.4,5.5,5.9,39,153.35075,-28.00514
1832,2021R0207,2021,R2,28/3/2021,19.7,11.5,0.1,M.C.G.,1:10 pm,"41,051",Hawthorn,1.1,5.2,6.3,7.7,49,Richmond,4.4,8.7,9.8,11.12,78,144.983032,-37.818439
1833,2021R0208,2021,R2,28/3/2021,19.7,11.5,0.1,Docklands,3:20 pm,"21,391",Western Bulldogs,3.3,6.1,9.12,14.16,100,West Coast,3.2,6.3,12.6,14.9,93,144.94846,-37.81835
1834,2021R0209,2021,R2,28/3/2021,33.2,12.7,0.0,Perth Stadium,3:10 pm,"27,625",Fremantle,4.6,5.12,9.16,11.21,87,Greater Western Sydney,1.5,1.9,3.12,7.14,56,115.79031,-31.94699
1835,2021R0301,2021,R3,1/4/2021,29.6,10.0,0.0,Docklands,7:40 pm,"28,057",Collingwood,4.2,7.3,9.5,11.6,72,Brisbane Lions,2.1,6.1,8.3,11.7,73,144.94846,-37.81835
1836,2021R0302,2021,R3,2/4/2021,30.9,11.2,0.0,Docklands,4:20 pm,"28,483",North Melbourne,2.2,3.4,3.8,5.9,39,Western Bulldogs,4.2,9.6,15.1,25.17,167,144.94846,-37.81835
1837,2021R0303,2021,R3,2/4/2021,32.3,12.8,0.0,Adelaide Oval,7:20 pm,"30,175",Adelaide,5.0,8.2,11.6,14.11,95,Gold Coast,5.6,5.9,9.11,12.13,85,138.54396,-34.9017
1838,2021R0304,2021,R3,3/4/2021,31.7,15.3,0.0,M.C.G.,1:45 pm,"43,637",Richmond,1.3,4.6,7.9,10.12,72,Sydney,2.5,10.1,15.12,17.15,117,144.983032,-37.818439
1839,2021R0305,2021,R3,3/4/2021,31.7,15.3,0.0,Docklands,4:35 pm,"29,234",Essendon,6.4,12.6,16.1,22.11,143,St Kilda,3.3,4.5,6.9,9.14,68,144.94846,-37.81835
1840,2021R0306,2021,R3,3/4/2021,31.0,17.9,0.0,Perth Stadium,5:10 pm,"42,090",West Coast,5.4,10.7,13.8,16.12,108,Port Adelaide,1.1,2.3,6.3,11.5,71,115.79031,-31.94699
1841,2021R0307,2021,R3,4/4/2021,25.2,16.2,0.0,Docklands,3:20 pm,"24,551",Carlton,3.5,9.9,13.11,16.13,109,Fremantle,3.1,4.4,6.7,9.1,64,144.94846,-37.81835
1842,2021R0308,2021,R3,4/4/2021,28.1,5.8,0.0,Manuka Oval,6:10 pm,"9,563",Greater Western Sydney,5.1,7.1,8.1,11.2,68,Melbourne,2.3,6.5,10.7,15.12,102,149.1367,-35.31863
1843,2021R0309,2021,R3,5/4/2021,19.6,15.1,0.0,M.C.G.,3:20 pm,"50,030",Geelong,3.3,6.4,9.7,10.9,69,Hawthorn,2.1,3.5,5.7,9.1,64,144.983032,-37.818439
1844,2021R0401,2021,R4,8/4/2021,25.5,18.4,5.2,S.C.G.,7:20 pm,"28,039",Sydney,2.5,7.9,9.11,11.17,83,Essendon,4.1,7.4,10.6,12.8,80,149.11195,-35.24852
1845,2021R0402,2021,R4,9/4/2021,20.7,14.4,0.8,Adelaide Oval,7:20 pm,"33,742",Port Adelaide,3.3,6.1,9.12,11.13,79,Richmond,4.2,6.3,8.7,11.11,77,138.54396,-34.9017
1846,2021R0403,2021,R4,10/4/2021,14.8,8.1,0.6,Eureka Stadium,1:35 pm,"7,387",Western Bulldogs,3.3,7.6,9.1,10.13,73,Brisbane Lions,2.1,3.4,6.6,8.6,54,152.18954,-25.23522
1847,2021R0404,2021,R4,10/4/2021,18.2,11.6,0.4,Docklands,4:35 pm,"16,710",St Kilda,4.2,5.5,10.11,15.12,102,West Coast,6.2,10.3,13.3,13.4,82,144.94846,-37.81835
1848,2021R0405,2021,R4,10/4/2021,32.9,18.3,0.0,Carrara,7:25 pm,"11,618",Gold Coast,1.2,4.4,8.8,8.11,59,Carlton,2.4,6.6,8.9,9.16,70,153.35075,-28.00514
1849,2021R0406,2021,R4,10/4/2021,18.2,11.6,0.4,M.C.G.,7:25 pm,"29,866",Collingwood,1.2,4.5,7.6,9.6,60,Greater Western Sydney,2.2,6.3,10.3,14.6,90,144.983032,-37.818439
1850,2021R0407,2021,R4,11/4/2021,15.0,7.0,4.2,Docklands,1:10 pm,"13,479",North Melbourne,2.2,6.3,9.7,10.8,68,Adelaide,5.2,8.6,8.9,16.13,109,144.94846,-37.81835
1851,2021R0408,2021,R4,11/4/2021,15.0,7.0,4.2,M.C.G.,3:20 pm,"33,728",Melbourne,2.4,6.8,9.9,12.13,85,Geelong,1.1,3.3,8.3,9.6,60,144.983032,-37.818439
1852,2021R0409,2021,R4,11/4/2021,22.7,16.3,4.4,Perth Stadium,2:40 pm,"29,490",Fremantle,5.6,6.11,10.12,13.18,96,Hawthorn,0.2,5.4,8.8,12.9,81,115.79031,-31.94699
1853,2021R0501,2021,R5,15/4/2021,20.4,10.4,0.1,Docklands,7:20 pm,"32,056",St Kilda,3.4,4.5,6.6,7.6,48,Richmond,3.3,8.6,15.12,20.14,134,144.94846,-37.81835
1854,2021R0502,2021,R5,16/4/2021,26.0,10.6,0.0,Perth Stadium,6:10 pm,"54,159",West Coast,3.1,9.5,14.6,16.7,103,Collingwood,5.4,7.5,7.7,11.1,76,115.79031,-31.94699
1855,2021R0503,2021,R5,17/4/2021,17.4,11.2,0.0,Docklands,4:35 pm,"18,920",Western Bulldogs,4.1,11.4,13.9,17.16,118,Gold Coast,0.2,1.3,7.4,8.8,56,144.94846,-37.81835
1856,2021R0504,2021,R5,17/4/2021,19.7,14.7,0.0,S.C.G.,4:35 pm,"33,541",Sydney,3.3,6.4,8.8,10.9,69,Greater Western Sydney,1.4,3.7,5.11,9.17,71,149.11195,-35.24852
1857,2021R0505,2021,R5,17/4/2021,17.4,11.2,0.0,M.C.G.,7:25 pm,"32,893",Carlton,3.3,4.5,6.1,9.14,68,Port Adelaide,4.2,8.4,14.5,15.6,96,144.983032,-37.818439
1858,2021R0506,2021,R5,17/4/2021,24.7,19.5,0.0,Gabba,7:25 pm,"23,544",Brisbane Lions,4.2,7.5,12.6,15.12,102,Essendon,0.3,1.5,4.6,6.9,45,145.6925,-36.2155
1859,2021R0507,2021,R5,18/4/2021,19.7,14.2,0.0,Adelaide Oval,12:40 pm,"31,454",Adelaide,2.1,5.5,8.6,11.6,72,Fremantle,2.1,3.5,8.7,12.12,84,138.54396,-34.9017
1860,2021R0508,2021,R5,18/4/2021,18.5,12.1,0.0,M.C.G.,3:20 pm,"36,337",Hawthorn,4.3,5.3,6.6,8.6,54,Melbourne,2.5,4.7,7.1,15.14,104,144.983032,-37.818439
1861,2021R0509,2021,R5,18/4/2021,18.8,11.5,0.0,Kardinia Park,4:40 pm,"21,282",Geelong,1.3,3.9,7.12,10.17,77,North Melbourne,3.1,3.3,5.4,7.5,47,117.797531,-22.69459
1862,2021R0601,2021,R6,23/4/2021,18.3,0.5,0.0,Manuka Oval,7:50 pm,"10,064",Greater Western Sydney,1.1,4.5,6.8,9.11,65,Western Bulldogs,2.3,5.7,6.11,15.14,104,149.1367,-35.31863
1863,2021R0602,2021,R6,24/4/2021,18.7,11.8,0.0,Kardinia Park,1:45 pm,"21,282",Geelong,2.3,12.4,18.7,21.1,136,West Coast,3.2,3.3,4.4,5.9,39,117.797531,-22.69459
1864,2021R0603,2021,R6,24/4/2021,23.8,15.1,0.0,Carrara,1:45 pm,"9,819",Gold Coast,4.2,8.2,13.6,15.1,100,Sydney,3.1,4.4,5.5,9.6,60,153.35075,-28.00514
1865,2021R0604,2021,R6,24/4/2021,17.6,11.8,0.0,Docklands,4:35 pm,"29,576",Carlton,3.5,5.7,9.11,12.13,85,Brisbane Lions,2.3,9.9,13.12,15.13,103,144.94846,-37.81835
1866,2021R0605,2021,R6,24/4/2021,17.6,11.8,0.0,M.C.G.,7:25 pm,"56,418",Melbourne,2.2,6.6,10.8,12.1,82,Richmond,3.3,3.7,5.8,6.12,48,144.983032,-37.818439
1867,2021R0606,2021,R6,24/4/2021,31.2,12.8,0.0,Perth Stadium,6:15 pm,0,Fremantle,3.4,7.9,11.13,14.15,99,North Melbourne,2.2,3.5,5.9,6.12,48,115.79031,-31.94699
1868,2021R0607,2021,R6,25/4/2021,19.0,1.3,0.0,York Park,12:30 pm,"9,007",Hawthorn,5.2,9.5,13.6,15.12,102,Adelaide,4.0,14.0,16.1,16.3,99,149.11195,-35.24852
1869,2021R0608,2021,R6,25/4/2021,17.0,7.3,2.8,M.C.G.,3:20 pm,"78,113",Collingwood,4.1,8.1,11.5,13.7,85,Essendon,4.4,8.7,11.1,16.13,109,144.983032,-37.818439
1870,2021R0609,2021,R6,25/4/2021,19.8,8.0,0.0,Adelaide Oval,6:10 pm,"33,125",Port Adelaide,4.1,8.3,11.8,14.9,93,St Kilda,1.4,2.5,3.7,5.9,39,138.54396,-34.9017
1871,2021R0701,2021,R7,30/4/2021,24.4,6.6,0.0,M.C.G.,7:50 pm,"52,402",Richmond,1.4,2.8,7.1,11.11,77,Western Bulldogs,3.6,5.9,6.1,7.13,55,144.983032,-37.818439
1872,2021R0702,2021,R7,1/5/2021,25.2,9.1,0.0,M.C.G.,1:45 pm,"24,397",Collingwood,2.3,2.8,5.11,7.13,55,Gold Coast,2.2,6.3,9.3,12.7,79,144.983032,-37.818439
1873,2021R0703,2021,R7,1/5/2021,28.9,14.8,0.0,Adelaide Oval,1:40 pm,"28,853",Adelaide,1.1,2.4,3.9,4.15,39,Greater Western Sydney,1.8,6.12,10.14,15.16,106,138.54396,-34.9017
1874,2021R0704,2021,R7,1/5/2021,25.2,9.1,0.0,Docklands,4:35 pm,"26,433",St Kilda,5.4,10.9,14.11,19.14,128,Hawthorn,0.0,4.2,6.3,9.5,59,144.94846,-37.81835
1875,2021R0705,2021,R7,1/5/2021,23.9,14.2,0.0,S.C.G.,7:25 pm,"29,123",Sydney,2.1,7.2,10.6,14.6,90,Geelong,6.5,7.8,10.1,12.16,88,149.11195,-35.24852
1876,2021R0706,2021,R7,1/5/2021,22.3,16.7,6.2,Gabba,7:25 pm,"20,007",Brisbane Lions,4.5,8.8,11.15,13.15,93,Port Adelaide,1.2,2.6,3.9,5.14,44,145.6925,-36.2155
1877,2021R0707,2021,R7,2/5/2021,,,,Bellerive Oval,1:10 pm,"6,009",North Melbourne,4.1,9.5,10.6,11.7,73,Melbourne,3.2,6.4,12.7,16.7,103,147.36785,-42.87477
1878,2021R0708,2021,R7,2/5/2021,25.8,13.1,0.0,M.C.G.,3:20 pm,"57,447",Essendon,6.4,8.7,12.8,16.11,107,Carlton,4.2,8.5,14.7,19.9,123,144.983032,-37.818439
1879,2021R0709,2021,R7,2/5/2021,23.4,7.2,0.0,Perth Stadium,2:40 pm,0,West Coast,4.2,11.4,17.8,20.12,132,Fremantle,4.0,9.3,11.5,11.7,73,115.79031,-31.94699
1880,2021R0801,2021,R8,7/5/2021,22.0,8.3,0.0,M.C.G.,7:50 pm,"54,857",Richmond,4.3,7.7,8.9,9.9,63,Geelong,1.3,6.4,14.8,19.12,126,144.983032,-37.818439
1881,2021R0802,2021,R8,8/5/2021,24.7,17.4,0.0,Carrara,1:45 pm,"9,271",Gold Coast,1.4,3.7,7.9,7.12,54,St Kilda,0.3,3.7,4.12,8.15,63,153.35075,-28.00514
1882,2021R0803,2021,R8,8/5/2021,26.3,14.0,1.4,Sydney Showground,2:10 pm,"8,526",Greater Western Sydney,6.2,7.4,14.8,16.11,107,Essendon,2.2,5.7,10.7,16.9,105,151.18964,-33.70497
1883,2021R0804,2021,R8,8/5/2021,19.7,11.7,0.0,Docklands,4:35 pm,"22,329",North Melbourne,2.2,3.6,8.7,11.1,76,Collingwood,3.2,8.6,12.1,14.1,94,144.94846,-37.81835
1884,2021R0805,2021,R8,8/5/2021,19.7,11.7,0.0,M.C.G.,7:25 pm,"35,567",Melbourne,3.1,5.6,8.6,10.7,67,Sydney,3.3,3.7,6.8,8.1,58,144.983032,-37.818439
1885,2021R0806,2021,R8,8/5/2021,19.5,11.4,0.0,Adelaide Oval,7:10 pm,"43,069",Port Adelaide,2.4,4.6,9.1,12.15,87,Adelaide,1.0,1.4,4.5,5.8,38,138.54396,-34.9017
1886,2021R0807,2021,R8,9/5/2021,19.8,10.3,0.6,M.C.G.,1:10 pm,"15,277",Hawthorn,0.3,3.6,5.1,8.12,60,West Coast,0.5,7.9,11.11,14.14,98,144.983032,-37.818439
1887,2021R0808,2021,R8,9/5/2021,19.8,10.3,0.6,Docklands,3:20 pm,"27,663",Western Bulldogs,4.3,6.6,10.8,16.11,107,Carlton,3.3,8.6,12.1,13.13,91,144.94846,-37.81835
1888,2021R0809,2021,R8,9/5/2021,26.6,16.7,0.0,Gabba,4:40 pm,"15,403",Brisbane Lions,5.4,8.7,12.9,14.11,95,Fremantle,2.1,3.3,7.7,10.11,71,145.6925,-36.2155
1889,2021R0901,2021,R9,14/5/2021,15.0,6.0,4.2,Docklands,7:50 pm,"26,712",St Kilda,0.7,3.11,4.13,5.17,47,Geelong,2.1,4.2,6.6,10.8,68,144.94846,-37.81835
1890,2021R0902,2021,R9,15/5/2021,17.8,10.5,0.0,S.C.G.,1:45 pm,"31,448",Sydney,1.2,4.3,7.7,10.12,72,Collingwood,4.2,4.4,4.6,5.12,42,149.11195,-35.24852
1891,2021R0903,2021,R9,15/5/2021,13.6,1.6,0.0,York Park,2:10 pm,"9,121",Hawthorn,5.3,8.6,9.8,12.8,80,North Melbourne,1.1,5.2,9.7,13.9,87,149.11195,-35.24852
1892,2021R0904,2021,R9,15/5/2021,24.5,11.4,0.0,Carrara,4:35 pm,"12,636",Gold Coast,2.3,3.6,3.7,7.9,51,Brisbane Lions,3.3,8.5,16.7,19.1,124,153.35075,-28.00514
1893,2021R0905,2021,R9,15/5/2021,12.2,6.1,8.4,Docklands,7:25 pm,"18,798",Richmond,3.0,6.2,10.5,13.9,87,Greater Western Sydney,4.3,9.5,10.8,12.11,83,144.94846,-37.81835
1894,2021R0906,2021,R9,15/5/2021,16.6,12.5,3.4,Adelaide Oval,7:10 pm,"32,787",Port Adelaide,2.1,8.1,9.4,12.5,77,Western Bulldogs,6.2,8.2,12.5,15.6,96,138.54396,-34.9017
1895,2021R0907,2021,R9,16/5/2021,15.3,6.6,0.1,Docklands,1:10 pm,"26,357",Essendon,3.2,5.2,7.6,10.8,68,Fremantle,2.2,4.6,7.9,8.13,61,144.94846,-37.81835
1896,2021R0908,2021,R9,16/5/2021,15.3,6.6,0.1,M.C.G.,3:20 pm,"38,581",Melbourne,4.3,8.6,12.9,13.16,94,Carlton,3.2,6.5,8.7,10.8,68,144.983032,-37.818439
1897,2021R0909,2021,R9,16/5/2021,24.2,14.9,0.0,Perth Stadium,2:40 pm,"43,427",West Coast,2.5,9.6,14.7,16.1,106,Adelaide,2.3,4.7,8.8,11.1,76,115.79031,-31.94699
1898,2021R1001,2021,R10,21/5/2021,23.4,12.2,0.0,Gabba,7:50 pm,"31,127",Brisbane Lions,3.5,7.9,11.11,15.12,102,Richmond,5.1,7.2,8.5,11.8,74,145.6925,-36.2155
1899,2021R1002,2021,R10,22/5/2021,18.7,0.4,0.0,M.C.G.,1:45 pm,"45,741",Carlton,4.1,8.3,12.4,13.8,86,Hawthorn,2.3,7.6,8.9,9.9,63,144.983032,-37.818439
1900,2021R1003,2021,R10,22/5/2021,19.3,2.1,0.0,Kardinia Park,2:10 pm,"22,055",Geelong,4.0,6.1,10.3,14.7,91,Gold Coast,1.1,3.6,4.8,8.9,57,117.797531,-22.69459
1901,2021R1004,2021,R10,22/5/2021,23.5,9.3,0.0,Adelaide Oval,4:05 pm,"31,373",Adelaide,4.2,8.4,11.5,15.6,96,Melbourne,5.1,8.4,11.8,14.11,95,138.54396,-34.9017
1902,2021R1005,2021,R10,22/5/2021,18.7,0.4,0.0,Docklands,7:25 pm,"28,720",Western Bulldogs,3.5,10.1,15.13,21.18,144,St Kilda,2.0,3.1,4.2,5.3,33,144.94846,-37.81835
1903,2021R1006,2021,R10,22/5/2021,20.2,13.1,0.0,Perth Stadium,5:40 pm,"29,134",Fremantle,3.2,6.6,10.11,12.14,86,Sydney,4.0,9.3,9.4,13.6,84,115.79031,-31.94699
1904,2021R1007,2021,R10,23/5/2021,20.1,9.2,0.0,Sydney Showground,1:10 pm,"9,046",Greater Western Sydney,4.2,7.8,10.13,13.15,93,West Coast,3.4,7.7,10.9,11.11,77,151.18964,-33.70497
1905,2021R1008,2021,R10,23/5/2021,19.7,3.1,0.0,M.C.G.,3:20 pm,"23,415",Collingwood,3.1,4.6,6.9,8.1,58,Port Adelaide,0.1,2.3,4.8,8.11,59,144.983032,-37.818439
